LIMIT_BAL,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,AGE,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default.payment.next.month
0.14,0.502894606630381,0.6639901660270907,0.771664317449327,0.6570732296785627,0.75922935820125,0.8139351280426104,0.43049576447715593,0.3790726817042606,0.3992015968063872,0.3317307692307692,0.36105779483898487,0.41035764050162565,0.6296296296296295,1,3,2,4,2,2,2,2,2,0
0.039999999999999994,0.14467466600692724,0.2148975233832649,0.3064533412464865,0.37377144928703776,0.484583868806362,0.525703038996564,0.43785585335370086,0.28195488721804507,0.0,0.6009615384615384,0.0,0.9881560613098003,0.03703703703703709,1,2,2,2,2,3,3,3,3,0
0.43999999999999995,0.22741835724888668,0.2983838558944739,0.3908026080433904,0.5009868686054942,0.6056392174954142,0.6726156720152117,0.2777392028884877,0.3132832080200501,0.7984031936127745,0.4006410256410256,0.42653017701002344,0.34835113794705064,0.12962962962962965,0,2,2,2,2,2,2,2,2,0
0.07999999999999999,0.3235836219693221,0.31597153821302215,0.3812408813274314,0.46849069523886244,0.5399655100449248,0.5827467725256029,0.22219136231079015,0.2506265664160401,0.2395209580838323,0.24038461538461536,0.21326508850501172,0.22573153738968882,0.2222222222222222,0,5,2,2,2,2,2,2,2,0
0.0,0.08345497278574962,0.12569046624693675,0.2092452005901893,0.2575424957705631,0.33216902274799265,0.27710133324437625,0.1944174420219414,0.15664160401002505,0.0,0.0,0.0,0.0,0.07407407407407407,1,2,2,3,4,3,3,2,2,1
0.02,0.14377164769915882,0.18881543177287305,0.27886446252380126,0.3415975187303633,0.41227578783185603,0.4503675039752699,0.18108596028329396,0.2238408521303258,0.3209580838323353,0.06931089743589744,0.06653870761356366,0.07385044124477473,0.2407407407407407,0,2,2,2,2,2,2,2,2,1
0.2,0.03506927263730826,0.05541065504660893,0.13003948333704263,0.16478691694191572,0.23099482650673875,0.28739811633363355,0.10776281072073322,0.12155388471177944,0.15489021956087823,0.15544871794871795,0.19748347195564087,0.18021365536460754,0.38888888888888884,1,2,1,1,1,1,1,1,1,0
0.48,0.030269668480950022,0.04929594112223912,0.12364301787878038,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.0,0.0,0.0,0.0,0.0,0.0,0.3148148148148149,1,2,2,3,0,0,0,0,0,1
0.07999999999999999,0.22346610588817417,0.2868005704965053,0.27764451808073065,0.34885805204221376,0.43624301139047245,0.4921884555937329,0.428829329259825,0.2349624060150376,0.12994011976047903,0.13661858974358973,0.14502026018340797,0.13817928471899676,0.6851851851851851,0,3,1,2,2,2,2,2,2,0
0.22,0.030269668480950022,0.04929594112223912,0.12364301787878038,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,1,2,2,3,0,0,0,0,0,0
0.02,0.10246165264720436,0.11693602401758768,0.19188572088000855,0.2420043502779344,0.31716479388407426,0.3757102667600716,0.33661991390084706,0.0,0.056686626746506985,0.05889423076923077,0.07912134783535935,0.11611704598235022,0.03703703703703709,1,1,2,2,2,3,2,2,2,0
0.0,0.06587704106877783,0.10291788475025018,0.1867998714112614,0.23787561427535647,0.313155611208137,0.3766999143788015,0.180530481877517,0.17669172932330826,0.0998003992015968,0.1001602564102564,0.21326508850501172,0.11611704598235022,0.12962962962962965,0,2,3,2,2,2,2,2,2,1
0.58,0.02597723899059871,0.04382736964864034,0.12364301787878038,0.15697252880045112,0.2300941334124186,0.2814824698935851,0.0,0.1087092731829574,0.0,0.1390224358974359,0.0,0.0,0.38888888888888884,1,1,1,3,0,0,0,1,4,0
0.45999999999999996,0.030269668480950022,0.04929594112223912,0.12364301787878038,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.0,0.0,0.0,0.0,0.0,0.0,0.35185185185185186,1,1,1,0,0,0,0,0,0,1
0.039999999999999994,0.21942726373082633,0.28490942186010226,0.12364301787878038,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.05402027496181085,0.0,0.0,0.0,0.0,0.0,0.16666666666666674,1,2,1,5,4,3,0,0,0,0
0.45999999999999996,0.3090301830776843,0.4126407526771573,0.4967811601012224,0.6231672440183678,0.7596247844377808,0.8304477877483848,0.2638522427440633,0.0,0.37924151696606784,0.7011217948717948,0.3412241416080187,0.0,0.2962962962962963,0,2,2,4,4,3,2,2,3,1
0.42,0.2282904502721425,0.27821948355882653,0.3141769084299809,0.36193909610891806,0.3041706483891873,0.33144299518519754,0.27829468129426466,0.31469298245614036,0.9988023952095808,0.2003205128205128,0.21326508850501172,0.6967022758941013,0.37037037037037035,1,2,2,2,2,2,2,2,2,1
0.18,0.40896833250865905,0.5215787939199571,0.6102854505139428,0.688018609522275,0.7350644215243681,0.8220635820795943,0.3902235800583252,0.46271929824561403,0.4604790419161676,0.3517628205128205,0.6783962465344423,0.0,0.7777777777777777,0,1,1,2,2,2,2,2,2,0
0.07999999999999999,0.3381370608609599,0.44647655369680156,0.5283595868674629,0.3495629581889954,0.425720279873903,0.49056498871356924,0.2855159005693653,0.20363408521303256,0.13353293413173653,0.1344150641025641,0.21326508850501172,0.15884811890385508,0.462962962962963,0,2,3,2,2,2,2,2,2,1
0.33999999999999997,0.16485650667986146,0.22890778286461738,0.31983151578097047,0.3998328365423346,0.4912292263925045,0.5562709188155364,0.23455075683932786,0.2651942355889724,0.20139720558882235,0.1778846153846154,0.22286201748773726,0.25011611704598236,0.18518518518518523,1,1,2,2,2,2,2,2,2,0
0.37999999999999995,0.06647080653142008,0.09272932147162882,0.12769850886520437,0.17749536775960684,0.22594215792884526,0.29073400718328496,0.1422024718789057,0.07706766917293233,0.40678642714570856,0.0,0.2614629985071444,0.3673943334881561,0.40740740740740744,1,3,2,2,2,2,1,1,1,0
0.11999999999999998,0.172637308263236,0.2387575153458832,0.3302010435470709,0.4143539031660356,0.5090893114091454,0.5730170908807863,0.1944174420219414,0.22164786967418545,0.18263473053892215,0.18970352564102563,0.20302836425677115,0.2289828146771946,0.07407407407407407,0,2,2,2,2,2,2,2,2,0
0.09999999999999999,0.39589312221672435,0.5169612393327396,0.6357723979326887,0.7248348505598968,0.6517612943618809,0.7121237393112497,0.3888348840438828,0.7683270676691729,0.001996007984031936,0.3205128205128205,0.3412241416080187,0.3715745471435207,0.12962962962962965,0,1,2,2,2,2,3,2,2,0
0.14,0.5344198416625433,0.5662493006689938,0.6411220191729107,0.16335696447273018,0.23226897771333796,0.2816826233445642,0.4443827246215803,0.4699248120300752,0.1996007984031936,0.2003205128205128,0.08786521646406482,0.8225731537389689,0.35185185185185186,0,2,2,2,2,2,1,1,1,0
0.11999999999999998,0.36609970311726864,0.46564019321235234,0.5900327241853985,0.7116732457907032,0.8383585417559122,0.9332488240984754,0.0,0.8145363408521302,0.0,0.500801282051282,0.8530603540200469,0.0,0.42592592592592593,0,2,1,3,4,3,3,3,3,1
0.02,0.14393245917862443,0.19391365330517624,0.2811065225813365,0.3530472085716587,0.4336397886666447,0.48955310182250833,0.17886404666018607,0.2044172932330827,0.2548902195608782,0.13141025641025642,0.23587118788654296,0.13980492336274966,0.20370370370370372,1,2,1,2,2,2,2,2,2,1
0.02,0.15508411677387432,0.2052999440535195,0.5610837722660468,0.3284157737855474,0.42427038367329006,0.49611368716015614,0.20830440216636575,0.20363408521303256,0.5015968063872255,0.4006410256410256,0.42653017701002344,0.23223409196470043,0.6481481481481481,0,2,1,2,2,2,2,2,2,0
0.07999999999999999,0.3371969322117763,0.4382185379845083,0.5305604325857052,0.6526323209538387,0.7590206610208587,0.8057844347332955,0.29162616303291206,0.33677944862155385,0.43912175648702595,0.4006410256410256,0.42653017701002344,0.6967022758941013,0.38888888888888884,1,2,1,2,2,2,2,2,2,0
0.07999999999999999,0.33882360217714,0.43946354417014033,0.44247714664886206,0.45569161363087085,0.5416350874880549,0.6004937118457484,0.2569087626718511,0.23605889724310775,0.21956087824351297,0.24038461538461536,0.2380038387715931,0.6734788666976312,0.38888888888888884,0,1,1,2,2,2,2,2,2,0
0.07999999999999999,0.03216848095002474,0.04929594112223912,0.12364301787878038,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703709,1,1,2,0,0,0,0,0,0,0
0.22,0.27468456209797126,0.3845256762826322,0.46640619204233535,0.587327801498429,0.7036390197822959,0.7732928578576909,0.5554784057769754,0.0,0.3992015968063872,0.3205128205128205,0.3198976327575176,0.3615884811890386,0.03703703703703709,1,2,2,2,2,3,2,2,2,0
0.02,0.12327436912419593,0.17598714018927245,0.2655027737250344,0.3392209780069282,0.429443876934568,0.4948905271819506,0.22219136231079015,0.2662907268170426,0.2994011976047904,0.2003205128205128,0.21326508850501172,0.11611704598235022,0.14814814814814814,1,1,2,4,2,2,2,2,2,1
0.07999999999999999,0.31748515586343395,0.3700268700702089,0.2902725916400834,0.36961250302102633,0.4425478630507134,0.48784067785302065,0.2655186779613942,0.21459899749373432,0.25369261477045907,0.1330128205128205,0.1403284282362977,0.14816535067347886,0.05555555555555558,1,2,1,2,2,2,2,2,2,0
0.43999999999999995,0.06521523998020781,0.07922336829331715,0.17887847539916085,0.2615201804559736,0.2756560231104667,0.34150626591497923,0.5274267462852381,0.4699248120300752,0.998003992015968,0.969951923076923,0.6397952655150352,0.6967022758941013,0.33333333333333337,1,2,1,2,1,2,2,1,2,1
0.7,0.03701138050470064,0.05168351627569795,0.12364301787878038,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.04207748923760588,0.0,0.0,0.0,0.0,0.19972131908964236,0.2962962962962963,0,3,1,1,1,1,0,0,0,0
0.07999999999999999,0.24083374567046015,0.31092059539662903,0.4069503861783591,0.507472005155885,0.6116694676025087,0.6798100766142932,0.0,0.3132832080200501,0.25948103792415167,0.3004807692307692,0.3198976327575176,0.34835113794705064,0.11111111111111116,1,1,2,4,5,3,3,3,3,1
0.0,0.04511380504700643,0.06820742748626947,0.14342590073938524,0.18114073954724882,0.24883294339912787,0.30378846004158744,0.0,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,1,2,1,5,4,3,8,8,8,1
0.07999999999999999,0.328958436417615,0.4209933258212707,0.4350503227082766,0.4432047047450254,0.5424698762096198,0.5829914045212441,0.31940008332176084,0.2976190476190476,0.2994011976047904,0.2391826923076923,0.21326508850501172,0.23223409196470043,0.11111111111111116,1,2,1,2,2,2,2,2,2,0
0.27999999999999997,0.03190252350321623,0.056765978236031106,0.12885251036540632,0.1601546765487795,0.22594215792884526,0.29282449878239986,0.13886960144424385,0.0,0.0,0.06330128205128205,0.30155683514608655,0.0,0.40740740740740744,1,3,1,1,1,3,2,1,1,1
0.36,0.44597352795645717,0.5479130386818694,0.5943437440754387,0.7347941674051397,0.8620182115750047,0.9314585626758292,0.3913345368698791,0.42293233082706766,0.43732534930139716,0.46073717948717946,0.454254638515675,0.5294937296795169,0.6481481481481481,1,3,1,2,2,2,2,2,2,0
0.07999999999999999,0.3078735774369124,0.42239592772660295,0.5149731694651203,0.6275477322162248,0.5212816203688448,0.3845392578754823,0.4428551590056936,0.2349624060150376,0.020159680638722553,0.31850961538461536,0.0,0.045053413841151885,0.09259259259259262,1,2,2,2,2,3,3,3,3,0
0.039999999999999994,0.16446684809500248,0.2292229743040179,0.32525532283191966,0.41236002577942477,0.5191616963785548,0.5846148714014077,0.20830440216636575,0.3132832080200501,0.26946107784431134,0.4006410256410256,0.21326508850501172,0.34835113794705064,0.3148148148148149,0,2,2,2,2,2,2,2,2,0
0.16,0.03360341415141019,0.04929594112223912,0.12364301787878038,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.0,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,1,1,1,1,1,0,0,0,0,0
0.02,0.14238000989609104,0.2129669758169368,0.2920777797011136,0.3571054539595585,0.43716567260904426,0.27710133324437625,0.4997916955978336,0.18796992481203006,0.1996007984031936,0.08012820512820512,0.0,0.0,0.42592592592592593,1,3,3,2,2,3,3,2,2,1
0.02,0.12793171697179614,0.18251160298486294,0.27148709579036734,0.21734270522838955,0.30908052415944465,0.3844836596946548,0.19052909318150255,0.2349624060150376,0.1996007984031936,0.4006410256410256,0.42653017701002344,0.0,0.07407407407407407,1,1,2,1,2,2,2,2,2,1
0.14,0.4784574468085106,0.6628318374872938,0.7708730021349027,0.8593611536292596,0.7574719082611131,0.8043722409402764,0.9720872101097069,0.4699248120300752,0.5988023952095808,0.7211538461538461,0.0,0.46446818392940087,0.2407407407407407,0,3,2,2,2,2,2,2,3,1
0.02,0.07180232558139535,0.11025396550229696,0.19572689730210935,0.25157093369854183,0.32243714370448484,0.38031379613259053,0.17872517705874183,0.20300751879699247,0.18862275449101795,0.0,0.10258050757091064,0.19252206223873666,0.3148148148148149,0,2,1,2,2,2,2,3,2,0
0.39999999999999997,0.041081147946561106,0.06890084865295058,0.12974274009413353,0.1775960686377185,0.23059940027020795,0.2853298640068497,0.3455075683932787,0.0,0.4087824351297405,0.1482371794871795,0.15781616549370867,0.17185322805387832,0.18518518518518523,0,2,1,1,1,3,1,1,1,0
0.58,0.030269668480950022,0.04929594112223912,0.12364301787878038,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0,2,2,0,0,0,0,0,0,0
0.3,0.03417862444334488,0.04929594112223912,0.12885251036540632,0.1601546765487795,0.22247119429707496,0.2806151382726757,0.0,0.09899749373433583,0.06307385229540918,0.0,0.0673917679675837,0.07338597306084534,0.16666666666666674,0,2,2,1,1,1,1,1,1,0
0.37999999999999995,0.24297996041563583,0.2616167744884049,0.340834343084646,0.4281096431160879,0.5282784679430147,0.6036628081529172,0.20927648937647547,0.22352756892230574,0.20019960079840318,0.4006410256410256,0.42653017701002344,0.24616813748258246,0.14814814814814814,1,2,1,2,2,2,2,2,2,0
0.45999999999999996,0.028816180108857,0.06320376338578644,0.1308225557836082,0.16574357528397646,0.22076866466756737,0.275377789638723,0.2777392028884877,0.0,0.0,0.031049679487179484,0.0,0.0,0.2777777777777778,1,5,2,0,1,3,2,2,0,0
0.37999999999999995,0.0967095497278575,0.0505961058097662,0.13431753175564842,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.022913484238300235,0.20285087719298245,0.0,0.0,0.0,0.0,0.18518518518518523,1,1,2,0,0,0,0,0,0,0
0.33999999999999997,0.040475012370113805,0.0508403791753016,0.14425018752524377,0.15697252880045112,0.22247119429707496,0.3176880052484683,0.027218441883071792,0.3916040100250626,0.0,0.0,0.7784175730432927,0.896191360891779,0.16666666666666674,1,1,2,1,1,1,1,0,1,0
0.02,0.4421882731321128,0.5792824666882047,0.6966954342754931,0.3278619189559333,0.4127810546896453,0.4737854577398227,0.321760866546313,0.4039786967418546,0.12095808383233532,0.12580128205128205,0.1384090424397526,0.14468183929400835,0.2962962962962963,0,1,2,2,2,2,2,2,2,1
0.0,0.07028698664027708,0.10763787655527275,0.19300675090877617,0.24835857568677996,0.3189661800727145,0.37672215365113254,0.1666435217330926,0.22556390977443608,0.1596806387225549,0.0,0.06824482832160375,0.20901068276823037,0.2777777777777778,0,3,2,2,2,2,2,3,2,1
0.039999999999999994,0.20110094012864918,0.26930744560977726,0.3592653956164429,0.44907556593893494,0.5431508880614229,0.5143387708354182,0.20122205249270933,0.23543233082706766,0.2624750499001996,0.17888621794871795,0.21326508850501172,0.11913608917789131,0.7037037037037037,1,2,1,2,2,2,2,2,2,0
0.43999999999999995,0.032285997031172686,0.05186475135335324,0.1263301928006792,0.16025537742689114,0.22605199855010383,0.2807263346343308,0.04527149007082349,0.05106516290726817,0.06506986027944112,0.06530448717948718,0.06952441885263382,0.07570831398049234,0.3148148148148149,0,2,1,1,1,1,1,1,1,0
0.07999999999999999,0.20158955962394853,0.2739722789129047,0.36549700371753335,0.4583501168130186,0.5468635010599621,0.5944335101355483,0.2173309262602416,0.2182017543859649,0.19560878243512972,0.19911858974358973,0.218383450629132,0.20575940548072458,0.07407407407407407,0,2,1,2,2,2,2,2,2,0
0.02,0.06786244433448788,0.10457263980710284,0.18988270399037233,0.2536151615242085,0.3245570676947749,0.390988646851475,0.1666435217330926,0.17857142857142855,0.3393213572854291,0.0,0.23459159735551288,0.0,0.09259259259259262,0,2,2,4,2,2,2,3,3,1
0.39999999999999997,0.030269668480950022,0.05119496954462716,0.16198059628906086,0.2047651655522436,0.26572643094869347,0.31578654746416696,0.03346757394806277,0.7285401002506265,0.01896207584830339,0.06029647435897436,0.7419492429089358,0.23223409196470043,0.16666666666666674,1,2,1,3,1,1,2,2,1,0
0.07999999999999999,0.0367639782285997,0.057569716406502394,0.132298029130295,0.1675461210021751,0.2340044595292231,0.28877695121815616,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,1,2,1,4,4,4,4,4,4,1
0.02,0.12444334487877287,0.1805574160605798,0.28334033977101314,0.3459477966647869,0.4515877461802924,0.5022406066873492,0.2777392028884877,0.5169172932330827,0.0,0.5408653846153846,0.0,0.11611704598235022,0.12962962962962965,0,2,1,2,2,2,3,3,4,0
0.18,0.34583745670460164,0.4738430504227505,0.5691370541638847,0.6825606219286231,0.8282532046001252,0.8983887647196184,0.609359811137342,0.3132832080200501,0.0,0.84375,0.45340157816165494,0.0,0.6481481481481481,0,3,1,3,4,3,3,3,3,0
0.02,0.03268184067293419,0.05544217419054898,0.12685773634362865,0.15697252880045112,0.23103876275524216,0.27710133324437625,0.1083182891265102,0.0,0.0,0.15625,0.0,0.0,0.4814814814814815,0,2,3,1,1,3,3,1,1,1
0.11999999999999998,0.2095497278574963,0.29048831033749123,0.38165302472036067,0.4790139370015306,0.5828912248327677,0.65087678331165,0.3332870434661852,0.2349624060150376,0.2994011976047904,0.3004807692307692,0.3198976327575176,0.34835113794705064,0.09259259259259262,1,2,2,2,2,3,2,2,2,0
0.62,0.05262864918357249,0.078506307768681,0.16820396152229283,0.18863288487875612,0.24052899243198123,0.29850663286297274,0.514789612553812,0.8468045112781954,0.6301397205588822,0.3293269230769231,0.41053529537214756,0.0,0.18518518518518523,1,2,2,0,0,0,0,0,0,0
0.02,0.13835972290945076,0.19749107614237196,0.2537484441586917,0.34892854265689194,0.43604529827220706,0.49953853509913154,0.2777392028884877,0.2349624060150376,0.8582834331337325,0.125,0.17061207080400936,0.13934045517882027,0.03703703703703709,1,1,2,4,2,2,2,2,2,1
0.22,0.04557149925779317,0.06875113271923534,0.14374737258587006,0.1815334729718843,0.24926132182203625,0.3006304833705841,0.34286904596583806,0.3820488721804511,0.4868263473053892,0.4885817307692307,0.4512689272766048,0.0,0.11111111111111116,0,2,2,1,1,1,1,1,1,0
0.58,0.048725878278080156,0.04893347096692854,0.12491241952900252,0.15852332232337063,0.2403312793137158,0.2879540981419088,0.0,0.03132832080200501,0.0,0.32572115384615385,0.0,0.0,0.3148148148148149,1,1,2,1,1,1,3,1,3,1
0.0,0.08390029688273132,0.10140496584112775,0.1866844712612412,0.24516635785064045,0.3258312189013741,0.3257275021961281,0.17567004582696846,0.20363408521303256,0.27944111776447106,0.2003205128205128,0.06483258690552357,0.06572224802601022,0.5185185185185185,1,2,1,2,2,2,2,2,2,0
0.02,0.16325457694210788,0.21804155799128494,0.30110372000626456,0.3537621848062515,0.4261925945453148,0.47190623922785246,0.23246771281766418,0.34461152882205515,0.0,0.13741987179487178,0.15035188739603325,0.969809568044589,0.12962962962962965,1,5,1,2,2,2,3,2,2,0
0.02,0.03119742701632855,0.05047790901999102,0.12487944805756818,0.16855312978329168,0.23345525642293036,0.27710133324437625,0.0,0.0,0.1996007984031936,0.0,0.0,0.0,0.07407407407407407,0,2,2,4,4,3,3,3,3,0
0.07999999999999999,0.19954849084611578,0.09992356607594538,0.16139535267110133,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.0,0.1644736842105263,0.0,0.0,0.0,0.0,0.16666666666666674,1,2,1,3,4,2,2,0,0,0
0.07999999999999999,0.34599826818406726,0.4269268046679852,0.5279804149459679,0.6615443486667203,0.41750420140376315,0.4780553980273765,0.0,0.34461152882205515,0.435129740518962,0.2003205128205128,0.21326508850501172,0.18578727357176034,0.38888888888888884,0,2,2,3,4,2,2,2,2,0
0.24000000000000002,0.03268184067293419,0.05236905765639405,0.12685773634362865,0.1677273825827761,0.2572796871739107,0.28143799134892306,0.0541591445632551,0.06109022556390977,0.21317365269461078,0.6348157051282051,0.08317338451695457,0.09057129586623316,0.33333333333333337,0,1,1,4,1,1,1,1,1,0
0.5599999999999999,0.030269668480950022,0.04929594112223912,0.14964926597261718,0.15697252880045112,0.2483825968519678,0.27710133324437625,0.0,0.49420426065162903,0.0,0.4725560897435897,0.0,0.0,0.2962962962962963,1,1,2,3,0,1,1,1,1,0
0.09999999999999999,0.3955776843146957,0.46989527764425915,0.4320746474113273,0.5350338354950455,0.6118232444722708,0.6734162858191279,0.2777392028884877,0.2976190476190476,0.2994011976047904,0.2604166666666667,0.27724461505651526,0.30190431955411057,0.5,1,3,1,2,2,2,2,2,2,0
0.09999999999999999,0.38153760514596735,0.5020290448911408,0.6124038675535992,0.3504390558285668,0.4337166771015257,0.4907985010730449,0.3252326065824191,0.4788533834586466,0.13972055888223553,0.14022435897435898,0.145446790360418,0.1625638643752903,0.5555555555555556,1,3,2,2,2,2,2,2,2,0
0.02,0.14735898070262246,0.19372453844153592,0.28389261191753834,0.3595122049464271,0.4406586043650663,0.4486106014611202,0.0,0.22149122807017543,0.22874251497005987,0.14603365384615385,0.20686713584986138,0.0,0.20370370370370372,1,2,1,3,4,2,2,2,2,0
0.7,0.030269668480950022,0.07150905781398977,0.14507447431110232,0.1851687746717151,0.25322656824947004,0.27710133324437625,0.3914734064713234,0.0,0.03992015968063872,0.0,0.0,0.0,0.2592592592592593,1,1,1,3,1,3,2,2,2,0
0.02,0.1385081642751113,0.1826691987045632,0.2824006528351344,0.34480987674212515,0.44260278336134273,0.49484604863728854,0.0,0.4575501253132832,0.0,0.34094551282051283,0.0,0.37018114259173246,0.2777777777777778,0,2,1,5,4,3,3,3,3,1
0.7799999999999999,0.07474641266699653,0.11907932580551112,0.17459218411269647,0.23611334890840247,0.2762821146516405,0.2934027198630061,0.2777392028884877,0.2349624060150376,0.3992015968063872,0.2003205128205128,0.10663254425250586,0.23223409196470043,0.14814814814814814,1,1,2,2,2,2,2,2,2,0
0.0,0.051682335477486394,0.0819970529600416,0.15611991724160668,0.2045033432691533,0.27189947386342417,0.3247156153050672,0.12498264129981945,0.0,0.1996007984031936,0.0,0.0,0.10055736182071529,0.11111111111111116,0,2,1,6,5,4,3,4,3,1
0.06,0.06538842157347846,0.12730582237386434,0.20270860637833113,0.262033754934343,0.33803451192319944,0.3905549810410203,0.6249132064990973,0.0,0.1996007984031936,0.08012820512820512,0.0,0.5109150023223409,0.09259259259259262,1,2,2,4,4,3,3,3,3,1
0.039999999999999994,0.10006185056902522,0.1461700300219846,0.23343801775513734,0.29826593087891723,0.3937456750255379,0.4461309225962127,0.2087210109706985,0.2395050125313283,0.24750499001996007,0.3609775641025641,0.0,0.1641895030190432,0.03703703703703709,1,2,2,2,2,2,2,2,3,0
0.24000000000000002,0.030269668480950022,0.04929594112223912,0.12445081892892174,0.15795939740594536,0.22354763238540878,0.3049004236581379,0.0,0.015350877192982455,0.0,0.0,0.5331627212625293,0.0,0.11111111111111116,1,1,2,3,0,1,3,3,1,0
0.039999999999999994,0.12910069272637306,0.18880755198688803,0.28113949405277083,0.36120397969870294,0.4524884392746126,0.5194982820162124,0.2777392028884877,0.3132832080200501,0.2994011976047904,0.2003205128205128,0.2559181062060141,0.46446818392940087,0.4814814814814815,1,3,1,2,2,2,2,2,2,0
0.24000000000000002,0.05832508659079663,0.09354881921407014,0.17685072990594886,0.22535849512607747,0.2992607726189299,0.27710133324437625,0.1612276072767671,0.15664160401002505,0.06706586826347305,0.04006410256410256,0.0,0.0,0.16666666666666674,0,1,2,2,2,2,2,2,2,0
0.45999999999999996,0.031549975259772385,0.050076039934755366,0.12364301787878038,0.15697252880045112,0.22247119429707496,0.27710133324437625,0.013748090542980141,0.0,0.0,0.0,0.0,0.0,0.4814814814814815,0,1,1,1,1,0,0,0,0,0
0.02,0.08978228599703117,0.13576871252176792,0.2469810496467931,0.30926246676871016,0.3843872540943092,0.44767655202321777,0.20983196778225244,0.7048872180451128,0.13972055888223553,0.0,0.21326508850501172,0.34835113794705064,0.20370370370370372,0,2,1,2,2,2,3,3,2,0
